timestamp,open,high,low,close,volume,quote_volume,trades
2025-04-03 13:00:00,81949.06,82792.46,81793.06,82373.58,2339.5139,192314418.959695,385392
2025-04-03 14:00:00,82373.57,82403.5,81314.61,81532.0,2364.56,193640151.5462772,424422
2025-04-03 15:00:00,81532.0,82101.42,81211.24,82039.31,2246.65433,183622821.6960302,297119
2025-04-03 16:00:00,82039.32,82448.21,81715.55,81830.56,1010.18098,82962663.797338,232064
2025-04-03 17:00:00,81830.56,82191.11,81630.74,81830.01,889.36672,72813550.1662118,169687
2025-04-03 18:00:00,81830.01,82317.99,81540.0,82109.45,990.19965,81067824.9278951,159424
2025-04-03 19:00:00,82109.45,82362.41,81829.57,82008.7,1247.72636,102425875.2729174,194895
2025-04-03 20:00:00,82009.76,82421.49,81800.0,82363.99,1289.97749,105834327.8717953,109566
2025-04-03 21:00:00,82363.99,82864.0,82333.87,82717.54,615.38965,50783273.0183417,78164
2025-04-03 22:00:00,82717.54,82869.99,82589.61,82743.46,432.33176,35772978.9698246,96396
2025-04-03 23:00:00,82743.46,83332.2,82510.83,83213.09,755.05926,62664945.8533341,88420
2025-04-04 00:00:00,83213.09,83413.46,83000.02,83046.32,1239.49006,103119852.9395043,129390
2025-04-04 01:00:00,83046.32,83358.5,82577.63,82695.91,989.86653,82071185.6378866,131735
2025-04-04 02:00:00,82695.9,83186.96,82695.9,82910.86,396.19722,32862013.4272719,97820
2025-04-04 03:00:00,82910.86,83069.96,82679.55,82818.52,416.14503,34470364.1737953,95790
2025-04-04 04:00:00,82818.53,82920.19,82615.36,82720.32,664.54369,54997041.0655049,66743
2025-04-04 05:00:00,82720.32,83212.17,82642.29,83200.0,628.6749,52185967.326552,79097
2025-04-04 06:00:00,83200.0,83264.16,83041.95,83054.72,400.85192,33342146.0927471,68618
2025-04-04 07:00:00,83054.73,84000.0,83050.0,83992.85,1397.79534,116947735.8085518,156819
2025-04-04 08:00:00,83992.85,84650.0,83992.85,84415.99,1616.22236,136346656.5818239,186932
2025-04-04 09:00:00,84416.0,84720.0,84126.16,84571.38,882.78102,74522631.3886054,116463
2025-04-04 10:00:00,84571.38,84690.0,82416.72,82567.03,4808.43362,399828222.9159994,492980
2025-04-04 11:00:00,82565.21,82768.09,81659.0,82680.45,2375.09853,195284537.4640051,350615
2025-04-04 12:00:00,82680.44,83200.0,82222.0,82879.99,2300.22439,190159042.014011,339275
2025-04-04 13:00:00,82879.99,83507.19,82143.48,83335.99,2211.6312,183108836.100583,415972
2025-04-04 14:00:00,83335.99,83510.0,81849.05,82573.98,2330.63991,192578128.0741623,452143
2025-04-04 15:00:00,82573.98,83716.0,82488.88,82860.0,3250.10909,270383356.1615477,497967
2025-04-04 16:00:00,82860.0,83555.0,82736.0,83392.7,1380.46968,114837038.411713,304017
2025-04-04 17:00:00,83392.69,84620.01,82965.78,84460.0,2047.81796,172003775.8210945,295936
2025-04-04 18:00:00,84459.99,84584.91,83725.14,83989.87,1110.66034,93350663.6920668,254102
2025-04-04 19:00:00,83989.86,84460.0,83788.0,84009.99,835.2368,70284307.2869252,213512
2025-04-04 20:00:00,84010.0,84282.0,83492.95,84164.02,600.66797,50405937.5232021,112618
2025-04-04 21:00:00,84164.02,84450.0,83941.42,84185.8,427.97348,36042386.3476402,57130
2025-04-04 22:00:00,84185.81,84271.28,84018.86,84056.74,252.04879,21207355.9899022,35084
2025-04-04 23:00:00,84056.75,84100.0,83650.11,83889.87,351.95993,29503484.1816411,41828
2025-04-05 00:00:00,83889.87,83889.88,83395.46,83787.6,475.6726,39789616.3078368,54736
2025-04-05 01:00:00,83787.6,84266.0,83786.86,83979.87,382.38928,32144719.620975,68320
2025-04-05 02:00:00,83979.88,84094.57,83799.92,83976.61,371.16159,31164723.8091153,61544
2025-04-05 03:00:00,83976.61,83976.61,83621.73,83624.01,476.5291,39921039.8995541,54705
2025-04-05 04:00:00,83624.01,83868.0,83608.8,83677.75,332.91219,27881021.4593077,44889
2025-04-05 05:00:00,83677.75,83863.36,83630.69,83688.67,231.14548,19359822.8486814,85387
2025-04-05 06:00:00,83688.68,83724.39,83336.09,83477.3,394.8109,32982263.7791885,56034
2025-04-05 07:00:00,83477.3,83558.65,83297.66,83525.34,322.08166,26866672.3552402,33301
2025-04-05 08:00:00,83525.33,83648.63,83359.64,83519.96,287.89755,24044104.4790657,65193
2025-04-05 09:00:00,83519.97,83865.1,83519.76,83843.29,329.66419,27599405.1420616,46863
2025-04-05 10:00:00,83843.28,83894.7,83579.27,83641.51,209.98682,17583558.3250318,53010
2025-04-05 11:00:00,83641.5,83700.52,83443.47,83452.69,405.74172,33899273.017432,48057
2025-04-05 12:00:00,83452.69,83550.68,83121.77,83281.41,447.96567,37329960.9205887,60228
2025-04-05 13:00:00,83281.41,83335.56,82519.37,82755.29,932.44573,77240297.9701443,152031
2025-04-05 14:00:00,82755.29,83026.0,82672.33,82914.67,391.75612,32461971.9186616,92199
2025-04-05 15:00:00,82914.67,82914.67,82379.95,82618.26,804.80511,66475543.5771683,94488
2025-04-05 16:00:00,82618.25,82827.37,82607.05,82739.96,246.00324,20344951.1788606,58236
2025-04-05 17:00:00,82739.96,82953.2,82681.65,82869.53,200.38381,16601460.4936434,51602
2025-04-05 18:00:00,82869.53,83109.46,82854.8,83036.13,308.68973,25626303.3343445,59898
2025-04-05 19:00:00,83036.14,83146.0,82779.62,82860.0,219.10666,18181822.7221145,50885
2025-04-05 20:00:00,82859.99,83113.67,82833.0,83075.47,404.2801,33549350.6750811,72524
2025-04-05 21:00:00,83075.48,83237.34,82902.53,82913.89,332.10636,27588542.7152654,91320
2025-04-05 22:00:00,82913.88,83212.18,82913.88,83188.41,389.57973,32354838.1308064,55554
2025-04-05 23:00:00,83188.4,83688.0,83128.73,83537.99,463.28934,38635313.2211747,64746
2025-04-06 00:00:00,83537.99,83620.01,83422.91,83527.22,286.56934,23932101.1524434,62652
2025-04-06 01:00:00,83527.22,83817.63,83422.0,83428.97,364.62107,30493670.5559343,50520
2025-04-06 02:00:00,83428.98,83494.43,83274.88,83300.01,242.19659,20195975.8297026,30038
2025-04-06 03:00:00,83300.01,83403.46,83163.45,83344.14,316.06865,26325727.8654085,39166
2025-04-06 04:00:00,83344.14,83500.0,83233.04,83499.99,204.86026,17079235.1979859,39332
2025-04-06 05:00:00,83499.99,83533.01,83312.02,83450.01,301.5538,25160406.657563,34479
2025-04-06 06:00:00,83450.0,83468.0,83110.23,83110.24,211.74296,17637257.8172966,41374
2025-04-06 07:00:00,83110.24,83207.22,83024.96,83024.96,287.04301,23854494.5692262,48870
2025-04-06 08:00:00,83024.97,83051.33,82727.27,83034.26,452.85296,37548715.1091456,84374
2025-04-06 09:00:00,83034.27,83172.0,82933.96,83075.15,141.85704,11781959.9094076,40944
2025-04-06 10:00:00,83075.15,83075.15,82716.49,82870.25,266.71228,22096840.0170513,65595
2025-04-06 11:00:00,82870.26,82921.48,82666.0,82855.99,346.58534,28681454.3434037,61526
2025-04-06 12:00:00,82855.99,82981.14,82642.39,82697.99,379.84754,31454109.256165,92717
2025-04-06 13:00:00,82698.0,82839.87,82230.43,82306.01,877.13597,72374690.0869609,174948
2025-04-06 14:00:00,82306.01,82793.0,82217.83,82667.07,748.43351,61741507.305599,135468
2025-04-06 15:00:00,82667.08,82819.74,82400.0,82548.36,525.55568,43402447.2512418,103729
2025-04-06 16:00:00,82548.36,82554.15,81920.0,81970.0,1125.6903,92508301.5580665,152940
2025-04-06 17:00:00,81969.99,81982.43,80562.0,80808.81,2740.82185,223026413.9267019,326944
2025-04-06 18:00:00,80808.81,80808.81,78694.99,79107.3,4445.72747,354622381.9534017,544706
2025-04-06 19:00:00,79107.29,79859.73,78839.89,79614.35,1892.03092,150270922.5970014,363468
2025-04-06 20:00:00,79614.34,79890.16,78539.44,78867.99,2279.67564,180448534.2529947,336012
2025-04-06 21:00:00,78867.99,79681.81,78720.0,78950.61,1342.55207,106320435.6349031,230511
2025-04-06 22:00:00,78950.61,79130.44,77800.0,78063.66,4224.44881,331759029.0994487,463534
2025-04-06 23:00:00,78063.67,78709.16,77153.83,78430.0,3938.1313,306368439.2059111,424646
2025-04-07 00:00:00,78430.0,78520.0,77419.9,78327.87,2646.04264,206354885.6731921,370277
2025-04-07 01:00:00,78327.86,79347.46,78318.0,79142.01,2024.95477,159790839.7213087,376366
2025-04-07 02:00:00,79142.01,79220.0,78392.15,78447.42,1208.89648,95211281.8564259,216786
2025-04-07 03:00:00,78447.42,78507.81,77354.0,77707.77,2435.51362,189639587.1672565,350880
2025-04-07 04:00:00,77707.78,77984.0,76666.0,76989.92,3062.66495,236306722.221763,507061
2025-04-07 05:00:00,76989.92,77500.0,76666.01,76942.82,2272.40108,175137972.509606,383399
2025-04-07 06:00:00,76942.82,77299.99,74555.0,74810.01,9248.78671,697983479.0134372,743720
2025-04-07 07:00:00,74810.0,75491.06,74508.0,75126.01,4359.45526,326922013.6750212,573524
2025-04-07 08:00:00,75126.01,76843.47,75085.74,76266.89,3895.35955,296499935.4804334,500213
2025-04-07 09:00:00,76266.88,76792.0,75744.08,76274.56,2059.59344,157191325.4849613,357073
2025-04-07 10:00:00,76274.55,77577.88,76143.82,76983.6,2616.79525,201618942.2443076,416892
2025-04-07 11:00:00,76983.61,77400.0,76423.27,76685.62,1472.78494,113231516.2527482,276844
2025-04-07 12:00:00,76685.62,77666.0,76410.62,77335.89,2701.16859,208280562.0100082,443920
2025-04-07 13:00:00,77335.88,78498.93,75789.01,78365.47,4749.87831,366463752.9041982,591591
2025-04-07 14:00:00,78365.48,81243.58,77870.01,79033.11,15098.55422,1195859732.6200385,1112693
2025-04-07 15:00:00,79033.11,79376.0,77530.0,78479.9,5159.37034,404655957.0447991,587856
2025-04-07 16:00:00,78479.91,78584.21,77313.2,77434.01,2210.73067,172451119.9291328,377854
2025-04-07 17:00:00,77434.01,79200.0,77434.0,79074.5,3328.43357,261311100.5220446,430957
2025-04-07 18:00:00,79076.08,79365.46,78277.77,78484.91,1817.82881,143377349.2151533,302941
2025-04-07 19:00:00,78484.91,78961.92,78019.9,78130.44,1473.92792,115615214.4274126,270421
2025-04-07 20:00:00,78130.43,79128.82,78102.91,78955.26,788.56824,62038869.8525766,134230
2025-04-07 21:00:00,78955.26,79591.92,78684.22,79239.42,997.04459,78831446.3856346,109955
2025-04-07 22:00:00,79239.41,80218.88,79182.6,79956.47,1195.42635,95391612.5774288,128399
2025-04-07 23:00:00,79956.47,80083.99,79090.9,79163.24,1563.35059,124448805.3617587,172744
2025-04-08 00:00:00,79163.24,79599.99,79000.0,79020.04,1021.92218,81015189.0698909,197039
2025-04-08 01:00:00,79020.04,80811.07,78772.14,80599.99,1819.55645,145663011.8258275,273155
2025-04-08 02:00:00,80600.0,80867.99,79891.38,79947.05,1277.93081,102729203.7753832,188542
2025-04-08 03:00:00,79947.05,80198.12,79759.9,79904.0,822.55347,65759749.7449937,134287
2025-04-08 04:00:00,79904.0,80413.49,79859.9,80300.0,603.14404,48360308.8670289,124853
2025-04-08 05:00:00,80299.99,80312.0,79536.0,79872.25,1021.79236,81514641.4766641,139235
2025-04-08 06:00:00,79872.24,79872.24,79279.5,79447.3,821.53728,65316904.1703414,131474
2025-04-08 07:00:00,79447.29,79714.21,79219.9,79496.0,855.65343,67998331.7845499,129383
2025-04-08 08:00:00,79496.01,79528.35,78939.0,79154.02,1034.87124,81905909.2386194,130136
2025-04-08 09:00:00,79154.01,79228.42,78860.49,78900.0,1054.87681,83373725.2353599,147761
2025-04-08 10:00:00,78900.0,79173.92,78819.65,79003.54,737.04745,58218634.5461295,100885
2025-04-08 11:00:00,79003.54,80077.65,78961.78,79982.0,1430.93505,113708245.6284196,212154
2025-04-08 12:00:00,79982.0,80122.0,79559.9,79837.99,1309.14047,104573775.8708641,226045
2025-04-08 13:00:00,79837.99,80375.0,79381.02,79899.9,2851.38021,228016400.975034,502914
2025-04-08 14:00:00,79899.9,80258.0,78474.0,78479.91,2481.53782,197063014.8462929,431075
2025-04-08 15:00:00,78479.91,78859.85,78175.14,78497.99,2215.66571,173769730.3920899,297815
2025-04-08 16:00:00,78498.0,78522.72,77357.61,77414.25,2601.21789,202615345.0745039,378732
2025-04-08 17:00:00,77414.26,77560.0,76556.98,77349.99,3127.01518,240861382.1463589,437414
2025-04-08 18:00:00,77350.0,77999.99,77082.65,77259.91,1833.69836,142019929.9731332,325751
2025-04-08 19:00:00,77259.91,77356.0,76334.65,76854.05,3200.81341,245724100.4254081,373706
2025-04-08 20:00:00,76854.05,77200.79,76606.51,77133.41,853.14727,65588712.1184479,166032
2025-04-08 21:00:00,77133.4,77285.5,76730.01,77100.0,412.81598,31786521.2395078,87477
2025-04-08 22:00:00,77100.0,77135.19,76239.9,76731.21,963.72715,73854839.0546349,213775
2025-04-08 23:00:00,76731.21,76798.0,76307.36,76322.42,965.34061,73840169.6229772,163111
2025-04-09 00:00:00,76322.42,76868.28,75926.52,76522.07,1811.75453,138518760.6656328,297496
2025-04-09 01:00:00,76522.07,76595.42,74620.0,76070.53,4724.66887,356316414.5126083,587955
2025-04-09 02:00:00,76070.53,76473.62,75572.38,75674.44,1774.07613,134976786.9547289,286475
2025-04-09 03:00:00,75674.45,75869.57,75015.86,75073.33,1469.1856,110942992.0224155,272376
2025-04-09 04:00:00,75073.34,76915.94,75000.0,76416.34,2745.3233,208784698.5495901,403321
2025-04-09 05:00:00,76416.33,76820.52,76214.32,76734.83,1382.92585,105859341.505332,213735
2025-04-09 06:00:00,76734.83,77317.89,76709.69,76829.02,1366.49318,105234684.2214815,192467
2025-04-09 07:00:00,76829.01,77979.3,76818.52,77694.12,3645.52951,282737010.0569341,302022
2025-04-09 08:00:00,77694.12,77880.0,77085.0,77304.35,1261.18448,97607334.7103744,199739
2025-04-09 09:00:00,77304.35,77540.0,77168.59,77478.26,702.62992,54331940.1940061,151633
2025-04-09 10:00:00,77478.27,77574.15,76950.0,77190.0,1155.98799,89317008.5036472,172466
2025-04-09 11:00:00,77191.16,77193.66,75756.86,76230.01,4778.95169,364793183.7396833,481760
2025-04-09 12:00:00,76230.01,77074.02,76010.21,76760.86,2011.44438,153791984.3646262,287349
2025-04-09 13:00:00,76763.07,77875.46,76710.89,77698.12,2996.7392,231554301.5066865,429475
2025-04-09 14:00:00,77698.11,78318.46,76798.87,76870.0,3111.22641,241450032.0980746,427978
2025-04-09 15:00:00,76870.01,77650.95,76844.01,77258.0,1715.86691,132642939.3954029,278898
2025-04-09 16:00:00,77258.01,78361.59,77136.0,78267.68,1376.94929,107129160.3293604,209316
2025-04-09 17:00:00,78267.69,82286.11,77649.99,82202.16,14052.30474,1131213330.798843,940655
2025-04-09 18:00:00,82202.16,82990.0,81690.03,81788.37,6690.57548,550605147.0541005,564113
2025-04-09 19:00:00,81788.36,82618.98,81771.39,82332.08,4464.82805,367378362.4051938,309501
2025-04-09 20:00:00,82332.08,83267.57,81987.89,83204.0,5200.74454,428615143.732492,217155
2025-04-09 21:00:00,83204.0,83588.0,82848.49,83284.29,3577.62027,297748900.1369198,239874
2025-04-09 22:00:00,83284.28,83500.0,82956.52,83056.83,2419.9961,201571506.5051731,168825
2025-04-09 23:00:00,83056.84,83156.49,82530.43,82615.22,1051.2813,87110292.2591894,106668
2025-04-10 00:00:00,82615.22,82753.21,82056.19,82352.85,1636.34707,134805764.9869057,160629
2025-04-10 01:00:00,82352.85,82600.0,82224.9,82249.29,1471.70076,121323611.11704,145970
2025-04-10 02:00:00,82249.29,82565.19,82195.77,82200.0,871.82875,71805161.8252618,98411
2025-04-10 03:00:00,82201.24,82224.45,81472.84,81775.2,1478.04577,120885942.0322281,134491
2025-04-10 04:00:00,81775.2,82088.75,81640.74,82019.26,563.81007,46147099.4453456,80848
2025-04-10 05:00:00,82019.26,82241.4,81924.96,82158.03,821.38566,67458573.0519509,95691
2025-04-10 06:00:00,82158.03,82344.3,81838.03,82156.72,1005.90065,82570493.715658,115406
2025-04-10 07:00:00,82156.72,82250.0,81292.99,81595.81,1208.49976,98768559.1855682,177044
2025-04-10 08:00:00,81595.81,81853.2,81420.29,81549.99,766.64513,62587603.7576337,148941
2025-04-10 09:00:00,81550.0,82079.57,81349.0,82036.71,819.18784,66997228.9589017,147894
2025-04-10 10:00:00,82036.72,82130.43,81565.43,81766.05,894.95314,73232763.4157585,159831
2025-04-10 11:00:00,81766.04,81944.0,81502.02,81882.01,628.40346,51372492.7304746,111325
2025-04-10 12:00:00,81882.0,82466.35,81459.48,81710.46,2473.3642,202643466.8219276,300463
2025-04-10 13:00:00,81710.45,81948.0,80764.84,80874.36,2370.78322,192603538.9068434,334078
2025-04-10 14:00:00,80874.35,81841.58,80634.26,81272.19,2096.33434,170416654.7397009,343865
2025-04-10 15:00:00,81272.19,81353.1,78606.06,78757.0,5245.58887,417863243.1468604,459911
2025-04-10 16:00:00,78757.24,79688.0,78464.36,79453.82,2753.55001,217637312.3347766,390818
2025-04-10 17:00:00,79453.83,79672.46,78616.0,79328.01,1875.76826,148449475.3610777,313905
2025-04-10 18:00:00,79328.01,79876.61,79223.62,79502.07,1156.09141,91973574.5454119,242138
2025-04-10 19:00:00,79502.08,80058.96,79304.59,79649.34,1083.53379,86243454.2560247,221875
2025-04-10 20:00:00,79647.37,79960.97,79570.12,79931.55,634.20811,50596047.2646413,104001
2025-04-10 21:00:00,79931.56,80035.54,79683.81,79714.52,489.14925,39055692.7456595,81902
2025-04-10 22:00:00,79714.51,79920.0,79545.45,79693.77,413.86755,33010488.1969366,62729
2025-04-10 23:00:00,79693.77,79743.33,79377.04,79607.3,525.86011,41846111.3052552,97379
2025-04-11 00:00:00,79607.3,79750.17,78969.58,79043.48,1377.83878,109377396.4426556,193318
2025-04-11 01:00:00,79043.48,80459.01,79011.18,80452.72,1401.36338,111784848.2160526,172981
2025-04-11 02:00:00,80452.71,80829.02,80162.18,80302.05,998.25546,80324143.5584654,163466
2025-04-11 03:00:00,80302.05,80906.63,80295.72,80842.99,838.60667,67651771.3994964,126837
2025-04-11 04:00:00,80843.0,81100.0,80720.07,80888.15,712.801,57653708.5672979,104886
2025-04-11 05:00:00,80888.14,80912.02,80512.22,80816.0,693.58062,55970919.1258529,106736
2025-04-11 06:00:00,80815.99,81333.0,80815.99,81102.0,1056.33153,85664471.0094726,105020
2025-04-11 07:00:00,81102.0,81440.73,80850.0,81266.76,1276.65135,103600282.1420275,117235
2025-04-11 08:00:00,81266.76,81936.71,80782.43,81631.89,2204.94641,179578616.411682,266401
2025-04-11 09:00:00,81631.89,82450.23,81450.0,82450.0,1763.29306,144661607.038744,188952
2025-04-11 10:00:00,82450.0,82985.71,82304.34,82706.86,1924.43942,159096380.7589331,190826
2025-04-11 11:00:00,82706.85,82901.02,82020.25,82129.67,1780.09921,146652362.0226431,157168
2025-04-11 12:00:00,82129.67,82564.0,81819.14,82115.52,1461.08733,120079651.7900314,183420
2025-04-11 13:00:00,82115.53,83333.0,81816.01,82930.67,2809.45779,232432962.0480105,359496
2025-04-11 14:00:00,82930.67,82930.67,81341.22,81898.0,2811.61227,231127461.1814784,399844
2025-04-11 15:00:00,81898.0,82700.0,81716.0,82521.74,1498.55315,123236360.8893192,312469
2025-04-11 16:00:00,82521.74,83022.98,82015.08,82792.46,1214.14875,100337555.5729935,227150
2025-04-11 17:00:00,82792.46,84073.0,82695.65,83930.0,2707.88227,226302221.8970387,321634
2025-04-11 18:00:00,83930.0,84220.0,83520.0,83607.99,1750.93667,146907686.6978093,249078
2025-04-11 19:00:00,83608.0,83988.49,83565.21,83858.28,1301.10515,109074393.425432,156389
2025-04-11 20:00:00,83858.28,84029.13,83716.98,83848.0,978.20383,82059134.3872653,84629
2025-04-11 21:00:00,83848.01,84300.0,83636.36,83674.01,834.41054,70016664.7806547,130833
2025-04-11 22:00:00,83674.01,83716.99,83316.36,83415.34,567.06542,47349641.9707144,55494
2025-04-11 23:00:00,83415.35,83597.94,83162.0,83423.84,472.76791,39423703.8446818,48895
2025-04-12 00:00:00,83423.83,83572.0,83245.89,83369.08,544.11582,45379428.1319101,90085
2025-04-12 01:00:00,83369.08,83453.22,83144.57,83217.39,608.12739,50620446.9666102,64131
2025-04-12 02:00:00,83217.39,83310.05,82800.01,82804.87,534.58873,44435116.3073447,70946
2025-04-12 03:00:00,82804.86,83140.0,82792.95,82973.13,410.42592,34052479.3514732,58884
2025-04-12 04:00:00,82973.14,83464.0,82856.86,83208.04,584.64883,48598390.6057762,96687
2025-04-12 05:00:00,83208.04,83506.39,83198.11,83338.92,359.68833,29987292.5218967,55894
2025-04-12 06:00:00,83338.92,83790.05,83338.91,83567.42,625.07929,52243427.7077179,77182
2025-04-12 07:00:00,83567.43,83830.62,83496.56,83724.92,650.14829,54392754.6913322,79931
2025-04-12 08:00:00,83724.92,84031.87,83480.01,83604.77,954.13183,79907039.0673785,94199
2025-04-12 09:00:00,83604.77,83766.74,83420.0,83550.0,394.41868,32959774.3675926,74966
2025-04-12 10:00:00,83550.0,83565.22,83305.91,83420.44,322.84492,26935304.0682872,57911
2025-04-12 11:00:00,83420.44,83647.93,83420.44,83528.3,354.62284,29623501.720807,42527
2025-04-12 12:00:00,83528.3,83936.45,83474.94,83829.86,579.86365,48560629.1212089,86463
2025-04-12 13:00:00,83829.86,84688.0,83555.12,84458.24,2598.54044,218624622.5439241,254951
2025-04-12 14:00:00,84458.24,85251.0,84314.62,84827.75,2326.60565,197351689.4515329,260086
2025-04-12 15:00:00,84827.75,85402.9,84624.73,85008.4,1997.17669,169762024.327163,210566
2025-04-12 16:00:00,85008.4,85212.81,84575.15,84659.19,822.00642,69780692.6578223,143248
2025-04-12 17:00:00,84659.18,84867.51,84421.95,84760.71,536.71418,45430997.3399964,92968
